kmax=15
(1,15),(25,-1),(10,-376)
(7,6),(10,-11),(4,-137)
(10,11),(7,-6),(4,-137)
(1,13),(21,-1),(8,-274)
(27,1),(1,-15),(12,-406)
(8,7),(13,-14),(6,-203)
(13,14),(8,-7),(6,-203)
(4,3),(4,-5),(1,-32)
(4,5),(4,-3),(1,-32)
(1,7),(9,-1),(2,-64)
(9,1),(1,-7),(2,-64)
(6,5),(8,-9),(3,-94)
(17,1),(1,-11),(6,-188)
(1,11),(17,-1),(6,-188)
(8,9),(6,-5),(3,-94)
(8,7),(14,-15),(7,-218)
(14,15),(8,-7),(7,-218)
(1,15),(29,-1),(14,-436)
(7,6),(11,-12),(5,-150)
(11,12),(7,-6),(5,-150)
(1,13),(23,-1),(10,-300)
(23,1),(1,-13),(10,-300)
(13,1),(1,-9),(4,-118)
(1,9),(13,-1),(4,-118)
(6,7),(5,-4),(2,-59)
(0,1),(29,1),(1,-29)
(1,13),(25,-1),(12,-326)
(12,13),(7,-6),(6,-163)
(1,1),(14,-13),(1,-27)
(1,11),(19,-1),(8,-210)
(9,10),(6,-5),(4,-105)
(1,13),(27,-1),(14,-352)
(13,14),(7,-6),(7,-176)
(1,1),(13,-12),(1,-25)
(1,13),(29,-1),(16,-378)
(14,15),(7,-6),(8,-189)
(7,6),(14,-15),(8,-189)
(10,11),(6,-5),(5,-116)
(6,5),(10,-11),(5,-116)
(1,23),(1,0),(1,-23)
(7,8),(5,-4),(3,-68)
(5,4),(7,-8),(3,-68)
(23,1),(1,-11),(12,-254)
(6,5),(11,-12),(6,-127)
(11,12),(6,-5),(6,-127)
(1,0),(1,-21),(1,-21)
(25,1),(1,-11),(14,-276)
(1,11),(25,-1),(14,-276)
(1,7),(11,-1),(4,-78)
(11,1),(1,-7),(4,-78)
(4,3),(5,-6),(2,-39)
(5,6),(4,-3),(2,-39)
(17,1),(1,-9),(8,-154)
(5,4),(8,-9),(4,-77)
(8,9),(5,-4),(4,-77)
(1,0),(1,-19),(1,-19)
(1,11),(27,-1),(16,-298)
(27,1),(1,-11),(16,-298)
(6,5),(13,-14),(8,-149)
(7,1),(1,-5),(2,-36)
(3,2),(3,-4),(1,-18)
(14,15),(6,-5),(9,-160)
(1,11),(29,-1),(18,-320)
(29,1),(1,-11),(18,-320)
(5,4),(9,-10),(5,-86)
(19,1),(1,-9),(10,-172)
(1,9),(19,-1),(10,-172)
(1,1),(9,-8),(1,-17)
(21,1),(1,-9),(12,-190)
(5,4),(10,-11),(6,-95)
(10,11),(5,-4),(6,-95)
(6,7),(4,-3),(3,-46)
(4,3),(6,-7),(3,-46)
(13,1),(1,-7),(6,-92)
(0,1),(15,1),(1,-15)
(1,9),(23,-1),(14,-208)
(23,1),(1,-9),(14,-208)
(5,4),(11,-12),(7,-104)
(15,14),(15,-14),(29,-420)
(1,9),(25,-1),(16,-226)
(12,13),(5,-4),(8,-113)
(5,4),(12,-13),(8,-113)
(27,-1),(1,-29),(56,-782)
(1,29),(27,1),(56,-782)
(14,13),(15,-14),(28,-391)
(29,-1),(1,-27),(56,-782)
(27,1),(1,-9),(18,-244)
(5,4),(13,-14),(9,-122)
(14,13),(14,-13),(27,-364)
(13,12),(15,-14),(27,-362)
(1,29),(25,1),(54,-724)
(1,25),(29,1),(54,-724)
(29,-1),(1,-25),(54,-724)
(1,7),(15,-1),(8,-106)
(7,8),(4,-3),(4,-53)
(29,1),(1,-9),(20,-262)
(5,4),(14,-15),(10,-131)
(14,15),(5,-4),(10,-131)
(7,6),(1,-1),(1,-13)
(25,-1),(1,-27),(52,-674)
(27,-1),(1,-25),(52,-674)
(1,25),(27,1),(52,-674)
(15,14),(12,-11),(26,-333)
(1,23),(29,1),(52,-666)
(1,25),(25,1),(50,-624)
(14,13),(12,-11),(25,-310)
(1,23),(27,1),(50,-620)
(1,21),(29,1),(50,-608)
(29,-1),(1,-21),(50,-608)
(21,-1),(1,-29),(50,-608)
(1,29),(21,1),(50,-608)
(11,10),(15,-14),(25,-304)
(8,9),(4,-3),(5,-60)
(1,7),(17,-1),(10,-120)
(17,1),(1,-7),(10,-120)
(4,3),(8,-9),(5,-60)
(12,11),(13,-12),(24,-287)
(1,25),(23,1),(48,-574)
(27,-1),(1,-21),(48,-566)
(21,-1),(1,-27),(48,-566)
(14,13),(11,-10),(24,-283)
(3,2),(4,-5),(2,-23)
(4,5),(3,-2),(2,-23)
(1,5),(9,-1),(4,-46)
(23,-1),(1,-23),(46,-528)
(15,14),(10,-9),(24,-275)
(1,19),(29,1),(48,-550)
(29,-1),(1,-19),(48,-550)
(19,-1),(1,-29),(48,-550)
(1,21),(25,1),(46,-524)
(25,-1),(1,-21),(46,-524)
(11,10),(13,-12),(23,-262)
(13,12),(11,-10),(23,-262)
(19,1),(1,-7),(12,-134)
(4,3),(9,-10),(6,-67)
(1,19),(27,1),(46,-512)
(27,-1),(1,-19),(46,-512)
(19,-1),(1,-27),(46,-512)
(1,27),(19,1),(46,-512)
(1,11),(1,0),(1,-11)
(23,-1),(1,-21),(44,-482)
(21,-1),(1,-23),(44,-482)
(12,11),(11,-10),(22,-241)
(10,9),(13,-12),(22,-237)
(25,-1),(1,-19),(44,-474)
(1,19),(25,1),(44,-474)
(13,12),(10,-9),(22,-237)
(1,17),(29,1),(46,-492)
(1,29),(17,1),(46,-492)
(17,-1),(1,-29),(46,-492)
(4,3),(10,-11),(7,-74)
(10,11),(4,-3),(7,-74)
(1,7),(21,-1),(14,-148)
(21,1),(1,-7),(14,-148)
(11,10),(11,-10),(21,-220)
(17,-1),(1,-27),(44,-458)
(14,13),(9,-8),(22,-229)
(9,8),(14,-13),(22,-229)
(1,27),(17,1),(44,-458)
(10,9),(12,-11),(21,-218)
(23,-1),(1,-19),(42,-436)
(1,19),(23,1),(42,-436)
(1,23),(19,1),(42,-436)
(23,1),(1,-7),(16,-162)
(1,7),(23,-1),(16,-162)
(11,12),(4,-3),(8,-81)
(4,3),(11,-12),(8,-81)
(1,25),(17,1),(42,-424)
(17,-1),(1,-25),(42,-424)
(25,-1),(1,-17),(42,-424)
(10,9),(11,-10),(20,-199)
(1,21),(19,1),(40,-398)
(1,19),(21,1),(40,-398)
(21,-1),(1,-19),(40,-398)
(19,-1),(1,-21),(40,-398)
(29,-1),(1,-15),(44,-434)
(8,7),(15,-14),(22,-217)
(1,29),(15,1),(44,-434)
(15,-1),(1,-29),(44,-434)
(25,1),(1,-7),(18,-176)
(4,3),(12,-13),(9,-88)
(12,13),(4,-3),(9,-88)
(1,23),(17,1),(40,-390)
(1,17),(23,1),(40,-390)
(12,11),(9,-8),(20,-195)
(9,8),(12,-11),(20,-195)
(27,-1),(1,-15),(42,-404)
(1,15),(27,1),(42,-404)
(1,27),(15,1),(42,-404)
(1,7),(27,-1),(20,-190)
(27,1),(1,-7),(20,-190)
(1,19),(19,1),(38,-360)
(1,17),(21,1),(38,-356)
(11,10),(9,-8),(19,-178)
(17,-1),(1,-21),(38,-356)
(21,-1),(1,-17),(38,-356)
(25,-1),(1,-15),(40,-374)
(1,15),(25,1),(40,-374)
(13,12),(8,-7),(20,-187)
(15,-1),(1,-25),(40,-374)
(1,25),(15,1),(40,-374)
(5,6),(3,-2),(3,-28)
(3,2),(5,-6),(3,-28)
(11,1),(1,-5),(6,-56)
(29,1),(1,-7),(22,-204)
(4,3),(14,-15),(11,-102)
(14,15),(4,-3),(11,-102)
(1,7),(29,-1),(22,-204)
(1,23),(15,1),(38,-344)
(8,7),(12,-11),(19,-172)
(23,-1),(1,-15),(38,-344)
(1,15),(23,1),(38,-344)
(12,11),(8,-7),(19,-172)
(0,1),(9,1),(1,-9)
(15,14),(7,-6),(21,-188)
(7,6),(15,-14),(21,-188)
(1,29),(13,1),(42,-376)
(13,-1),(1,-29),(42,-376)
(1,19),(17,1),(36,-322)
(9,8),(10,-9),(18,-161)
(10,9),(9,-8),(18,-161)
(17,-1),(1,-19),(36,-322)
(14,13),(7,-6),(20,-175)
(13,-1),(1,-27),(40,-350)
(1,27),(13,1),(40,-350)
(1,13),(27,1),(40,-350)
(27,-1),(1,-13),(40,-350)
(1,21),(15,1),(36,-314)
(1,15),(21,1),(36,-314)
(21,-1),(1,-15),(36,-314)
(15,-1),(1,-21),(36,-314)
(1,25),(13,1),(38,-324)
(1,13),(25,1),(38,-324)
(25,-1),(1,-13),(38,-324)
(13,-1),(1,-25),(38,-324)
(17,-1),(1,-17),(34,-288)
(15,-1),(1,-19),(34,-284)
(1,19),(15,1),(34,-284)
(8,7),(10,-9),(17,-142)
(10,9),(8,-7),(17,-142)
(23,-1),(1,-13),(36,-298)
(1,13),(23,1),(36,-298)
(12,11),(7,-6),(18,-149)
(7,6),(12,-11),(18,-149)
(1,23),(13,1),(36,-298)
(3,2),(6,-7),(4,-33)
(6,7),(3,-2),(4,-33)
(1,5),(13,-1),(8,-66)
(13,-1),(1,-21),(34,-272)
(2,1),(2,-3),(1,-8)
(1,13),(21,1),(34,-272)
(2,3),(2,-1),(1,-8)
(1,3),(5,-1),(2,-16)
(11,10),(7,-6),(17,-136)
(5,1),(1,-3),(2,-16)
(7,6),(11,-10),(17,-136)
(6,5),(15,-14),(20,-159)
(15,14),(6,-5),(20,-159)
(11,-1),(1,-29),(40,-318)
(1,29),(11,1),(40,-318)
(8,7),(9,-8),(16,-127)
(17,-1),(1,-15),(32,-254)
(15,-1),(1,-17),(32,-254)
(1,17),(15,1),(32,-254)
(1,27),(11,1),(38,-296)
(1,11),(27,1),(38,-296)
(14,13),(6,-5),(19,-148)
(6,5),(14,-13),(19,-148)
(27,-1),(1,-11),(38,-296)
(13,-1),(1,-19),(32,-246)
(19,-1),(1,-13),(32,-246)
(7,6),(10,-9),(16,-123)
(1,19),(13,1),(32,-246)
(25,-1),(1,-11),(36,-274)
(6,5),(13,-12),(18,-137)
(1,5),(15,-1),(10,-76)
(15,1),(1,-5),(10,-76)
(3,2),(7,-8),(5,-38)
(7,8),(3,-2),(5,-38)
(15,-1),(1,-15),(30,-224)
(23,-1),(1,-11),(34,-252)
(6,5),(12,-11),(17,-126)
(1,23),(11,1),(34,-252)
(7,6),(9,-8),(15,-110)
(1,17),(13,1),(30,-220)
(1,13),(17,1),(30,-220)
(1,21),(11,1),(32,-230)
(1,11),(21,1),(32,-230)
(11,10),(6,-5),(16,-115)
(17,1),(1,-5),(12,-86)
(1,5),(17,-1),(12,-86)
(1,2),(3,-1),(1,-7)
(4,3),(1,-1),(1,-7)
(19,-1),(1,-11),(30,-208)
(1,11),(19,1),(30,-208)
(1,19),(11,1),(30,-208)
(15,-1),(1,-13),(28,-194)
(7,6),(8,-7),(14,-97)
(1,15),(13,1),(28,-194)
(13,-1),(1,-15),(28,-194)
(9,10),(3,-2),(7,-48)
(3,2),(9,-10),(7,-48)
(29,-1),(1,-9),(38,-260)
(1,9),(29,1),(38,-260)
(5,4),(14,-13),(18,-121)
(27,-1),(1,-9),(36,-242)
(9,-1),(1,-27),(36,-242)
(1,27),(9,1),(36,-242)
(11,-1),(1,-17),(28,-186)
(1,17),(11,1),(28,-186)
(6,5),(9,-8),(14,-93)
(9,8),(6,-5),(14,-93)
(1,11),(17,1),(28,-186)
(1,5),(21,-1),(16,-106)
(10,11),(3,-2),(8,-53)
(3,2),(10,-11),(8,-53)
(21,1),(1,-5),(16,-106)
(9,-1),(1,-25),(34,-224)
(13,12),(5,-4),(17,-112)
(1,9),(25,1),(34,-224)
(1,25),(9,1),(34,-224)
(1,13),(13,1),(26,-168)
(11,12),(3,-2),(9,-58)
(3,2),(11,-12),(9,-58)
(23,1),(1,-5),(18,-116)
(1,5),(23,-1),(18,-116)
(1,9),(23,1),(32,-206)
(1,23),(9,1),(32,-206)
(5,4),(12,-11),(16,-103)
(23,-1),(1,-9),(32,-206)
(11,-1),(1,-15),(26,-164)
(8,7),(6,-5),(13,-82)
(6,5),(8,-7),(13,-82)
(1,15),(11,1),(26,-164)
(1,11),(15,1),(26,-164)
(12,13),(3,-2),(10,-63)
(3,2),(12,-13),(10,-63)
(25,1),(1,-5),(20,-126)
(1,5),(25,-1),(20,-126)
(5,4),(11,-10),(15,-94)
(11,10),(5,-4),(15,-94)
(9,-1),(1,-21),(30,-188)
(13,14),(3,-2),(11,-68)
(3,2),(13,-14),(11,-68)
(27,1),(1,-5),(22,-136)
(29,1),(1,-5),(24,-146)
(1,5),(29,-1),(24,-146)
(14,15),(3,-2),(12,-73)
(3,2),(14,-15),(12,-73)
(9,-1),(1,-19),(28,-170)
(19,-1),(1,-9),(28,-170)
(1,9),(19,1),(28,-170)
(10,9),(5,-4),(14,-85)
(1,11),(13,1),(24,-142)
(13,-1),(1,-11),(24,-142)
(6,5),(7,-6),(12,-71)
(7,6),(6,-5),(12,-71)
(11,-1),(1,-13),(24,-142)
(9,8),(5,-4),(13,-76)
(9,-1),(1,-17),(26,-152)
(17,-1),(1,-9),(26,-152)
(5,4),(9,-8),(13,-76)
(1,7),(29,1),(36,-202)
(15,14),(4,-3),(18,-101)
(4,3),(15,-14),(18,-101)
(29,-1),(1,-7),(36,-202)
(7,-1),(1,-29),(36,-202)
(1,29),(7,1),(36,-202)
(9,-1),(1,-15),(24,-134)
(15,-1),(1,-9),(24,-134)
(1,9),(15,1),(24,-134)
(1,15),(9,1),(24,-134)
(4,3),(14,-13),(17,-94)
(1,27),(7,1),(34,-188)
(7,-1),(1,-27),(34,-188)
(3,4),(2,-1),(2,-11)
(2,1),(3,-4),(2,-11)
(7,1),(1,-3),(4,-22)
(6,5),(6,-5),(11,-60)
(7,-1),(1,-25),(32,-174)
(25,-1),(1,-7),(32,-174)
(4,3),(13,-12),(16,-87)
(1,25),(7,1),(32,-174)
(4,3),(12,-11),(15,-80)
(23,-1),(1,-7),(30,-160)
(1,7),(23,1),(30,-160)
(5,4),(7,-6),(11,-58)
(1,13),(9,1),(22,-116)
(9,-1),(1,-13),(22,-116)
(7,6),(5,-4),(11,-58)
(11,10),(4,-3),(14,-73)
(4,3),(11,-10),(14,-73)
(21,-1),(1,-7),(28,-146)
(7,-1),(1,-21),(28,-146)
(1,7),(19,1),(26,-132)
(1,19),(7,1),(26,-132)
(7,-1),(1,-19),(26,-132)
(19,-1),(1,-7),(26,-132)
(0,1),(5,1),(1,-5)
(7,-1),(1,-17),(24,-118)
(1,17),(7,1),(24,-118)
(1,7),(17,1),(24,-118)
(17,-1),(1,-7),(24,-118)
(1,9),(11,1),(20,-98)
(11,-1),(1,-9),(20,-98)
(9,-1),(1,-11),(20,-98)
(6,5),(5,-4),(10,-49)
(5,4),(6,-5),(10,-49)
(7,-1),(1,-15),(22,-104)
(1,15),(7,1),(22,-104)
(1,7),(15,1),(22,-104)
(4,5),(2,-1),(3,-14)
(2,1),(4,-5),(3,-14)
(4,3),(7,-6),(10,-45)
(7,6),(4,-3),(10,-45)
(1,7),(13,1),(20,-90)
(9,-1),(1,-9),(18,-80)
(2,1),(5,-6),(4,-17)
(11,1),(1,-3),(8,-34)
(15,14),(3,-2),(17,-72)
(1,5),(29,1),(34,-144)
(1,29),(5,1),(34,-144)
(3,2),(15,-14),(17,-72)
(1,11),(7,1),(18,-76)
(1,7),(11,1),(18,-76)
(11,-1),(1,-7),(18,-76)
(7,-1),(1,-11),(18,-76)
(5,-1),(1,-27),(32,-134)
(1,27),(5,1),(32,-134)
(1,5),(27,1),(32,-134)
(3,2),(13,-12),(15,-62)
(25,-1),(1,-5),(30,-124)
(5,-1),(1,-25),(30,-124)
(5,-1),(1,-23),(28,-114)
(12,11),(3,-2),(14,-57)
(1,5),(23,1),(28,-114)
(1,23),(5,1),(28,-114)
(21,-1),(1,-5),(26,-104)
(5,-1),(1,-21),(26,-104)
(2,1),(6,-7),(5,-20)
(1,5),(21,1),(26,-104)
(6,7),(2,-1),(5,-20)
(3,2),(11,-10),(13,-52)
(1,3),(13,-1),(10,-40)
(10,9),(3,-2),(12,-47)
(3,2),(10,-9),(12,-47)
(1,19),(5,1),(24,-94)
(1,5),(19,1),(24,-94)
(7,-1),(1,-9),(16,-62)
(1,9),(7,1),(16,-62)
(4,3),(5,-4),(8,-31)
(9,-1),(1,-7),(16,-62)
(1,3),(15,-1),(12,-46)
(15,1),(1,-3),(12,-46)
(2,1),(7,-8),(6,-23)
(7,8),(2,-1),(6,-23)
(3,2),(9,-8),(11,-42)
(17,-1),(1,-5),(22,-84)
(1,5),(17,1),(22,-84)
(17,1),(1,-3),(14,-52)
(1,3),(17,-1),(14,-52)
(5,-1),(1,-15),(20,-74)
(8,7),(3,-2),(10,-37)
(1,2),(5,-1),(3,-11)
(2,3),(3,-1),(3,-11)
(9,10),(2,-1),(8,-29)
(2,1),(9,-10),(8,-29)
(7,6),(3,-2),(9,-32)
(3,2),(7,-6),(9,-32)
(10,11),(2,-1),(9,-32)
(13,-1),(1,-5),(18,-64)
(5,-1),(1,-13),(18,-64)
(2,1),(10,-11),(9,-32)
(1,5),(13,1),(18,-64)
(1,13),(5,1),(18,-64)
(21,1),(1,-3),(18,-64)
(23,1),(1,-3),(20,-70)
(2,1),(11,-12),(10,-35)
(12,13),(2,-1),(11,-38)
(1,3),(25,-1),(22,-76)
(25,1),(1,-3),(22,-76)
(2,1),(12,-13),(11,-38)
(7,-1),(1,-7),(14,-48)
(1,3),(27,-1),(24,-82)
(27,1),(1,-3),(24,-82)
(2,1),(13,-14),(12,-41)
(1,3),(29,-1),(26,-88)
(29,1),(1,-3),(26,-88)
(2,1),(14,-15),(13,-44)
(1,11),(5,1),(16,-54)
(5,-1),(1,-11),(16,-54)
(11,-1),(1,-5),(16,-54)
(1,5),(11,1),(16,-54)
(9,-1),(1,-5),(14,-44)
(5,-1),(1,-9),(14,-44)
(1,9),(5,1),(14,-44)
(1,5),(9,1),(14,-44)
(2,1),(1,-1),(1,-3)
(3,4),(3,-1),(5,-15)
(0,1),(3,1),(1,-3)
(1,2),(7,-1),(5,-15)
(7,1),(1,-2),(5,-15)
(3,1),(3,-4),(5,-15)
(1,0),(1,-3),(1,-3)
(1,5),(7,1),(12,-34)
(1,7),(5,1),(12,-34)
(3,2),(4,-3),(6,-17)
(7,-1),(1,-5),(12,-34)
(5,-1),(1,-7),(12,-34)
(4,5),(3,-1),(7,-19)
(1,2),(9,-1),(7,-19)
(9,1),(1,-2),(7,-19)
(3,1),(4,-5),(7,-19)
(29,-1),(1,-3),(32,-86)
(3,-1),(1,-29),(32,-86)
(1,29),(3,1),(32,-86)
(1,3),(29,1),(32,-86)
(15,14),(2,-1),(16,-43)
(3,-1),(1,-27),(30,-80)
(27,-1),(1,-3),(30,-80)
(1,3),(27,1),(30,-80)
(1,27),(3,1),(30,-80)
(2,1),(14,-13),(15,-40)
(1,25),(3,1),(28,-74)
(1,3),(25,1),(28,-74)
(13,12),(2,-1),(14,-37)
(3,-1),(1,-25),(28,-74)
(23,-1),(1,-3),(26,-68)
(1,3),(23,1),(26,-68)
(12,11),(2,-1),(13,-34)
(2,1),(12,-11),(13,-34)
(11,10),(2,-1),(12,-31)
(2,1),(11,-10),(12,-31)
(1,21),(3,1),(24,-62)
(5,6),(3,-1),(9,-23)
(3,1),(5,-6),(9,-23)
(2,1),(10,-9),(11,-28)
(19,-1),(1,-3),(22,-56)
(1,3),(19,1),(22,-56)
(1,19),(3,1),(22,-56)
(3,-1),(1,-19),(22,-56)
(10,9),(2,-1),(11,-28)
(1,3),(17,1),(20,-50)
(9,8),(2,-1),(10,-25)
(2,1),(9,-8),(10,-25)
(17,-1),(1,-3),(20,-50)
(3,-1),(1,-17),(20,-50)
(1,17),(3,1),(20,-50)
(13,1),(1,-2),(11,-27)
(1,2),(13,-1),(11,-27)
(6,7),(3,-1),(11,-27)
(3,1),(6,-7),(11,-27)
(2,1),(8,-7),(9,-22)
(15,-1),(1,-3),(18,-44)
(3,-1),(1,-15),(18,-44)
(1,15),(3,1),(18,-44)
(1,3),(15,1),(18,-44)
(2,3),(5,-1),(7,-17)
(5,-1),(1,-5),(10,-24)
(7,8),(3,-1),(13,-31)
(3,1),(7,-8),(13,-31)
(15,1),(1,-2),(13,-31)
(3,-1),(1,-13),(16,-38)
(7,6),(2,-1),(8,-19)
(1,3),(13,1),(16,-38)
(1,13),(3,1),(16,-38)
(2,1),(7,-6),(8,-19)
(8,9),(3,-1),(15,-35)
(1,2),(17,-1),(15,-35)
(1,2),(19,-1),(17,-39)
(9,10),(3,-1),(17,-39)
(6,5),(2,-1),(7,-16)
(3,-1),(1,-11),(14,-32)
(1,11),(3,1),(14,-32)
(2,1),(6,-5),(7,-16)
(11,-1),(1,-3),(14,-32)
(1,3),(11,1),(14,-32)
(3,1),(10,-11),(19,-43)
(10,11),(3,-1),(19,-43)
(1,2),(21,-1),(19,-43)
(21,1),(1,-2),(19,-43)
(3,1),(11,-12),(21,-47)
(11,12),(3,-1),(21,-47)
(1,2),(23,-1),(21,-47)
(12,13),(3,-1),(23,-51)
(3,1),(12,-13),(23,-51)
(25,1),(1,-2),(23,-51)
(1,2),(25,-1),(23,-51)
(13,14),(3,-1),(25,-55)
(1,2),(27,-1),(25,-55)
(27,1),(1,-2),(25,-55)
(3,1),(13,-14),(25,-55)
(1,2),(29,-1),(27,-59)
(29,1),(1,-2),(27,-59)
(3,1),(14,-15),(27,-59)
(14,15),(3,-1),(27,-59)
(3,-1),(1,-9),(12,-26)
(1,9),(3,1),(12,-26)
(1,3),(9,1),(12,-26)
(5,4),(2,-1),(6,-13)
(2,3),(7,-1),(11,-23)
(3,4),(5,-1),(11,-23)
(5,1),(3,-4),(11,-23)
(1,1),(3,-1),(2,-4)
(1,7),(3,1),(10,-20)
(2,1),(4,-3),(5,-10)
(2,-1),(0,-1),(1,-2)
(3,-1),(1,-7),(10,-20)
(3,1),(1,-1),(2,-4)
(7,-1),(1,-3),(10,-20)
(1,1),(3,-1),(2,-4)
(5,1),(4,-5),(15,-29)
(9,1),(2,-3),(15,-29)
(5,6),(5,-1),(19,-35)
(2,3),(11,-1),(19,-35)
(1,2),(29,1),(31,-57)
(1,29),(2,1),(31,-57)
(3,1),(15,-14),(31,-57)
(1,2),(27,1),(29,-53)
(14,13),(3,-1),(29,-53)
(3,1),(14,-13),(29,-53)
(3,4),(7,-1),(17,-31)
(2,-1),(1,-25),(27,-49)
(13,12),(3,-1),(27,-49)
(12,11),(3,-1),(25,-45)
(2,-1),(1,-23),(25,-45)
(1,21),(2,1),(23,-41)
(3,1),(11,-10),(23,-41)
(13,1),(2,-3),(23,-41)
(21,-1),(1,-2),(23,-41)
(2,3),(13,-1),(23,-41)
(6,7),(5,-1),(23,-41)
(2,-1),(1,-21),(23,-41)
(11,10),(3,-1),(23,-41)
(2,-1),(1,-19),(21,-37)
(10,9),(3,-1),(21,-37)
(1,2),(19,1),(21,-37)
(1,19),(2,1),(21,-37)
(3,2),(2,-1),(4,-7)
(2,1),(3,-2),(4,-7)
(5,-1),(1,-3),(8,-14)
(1,3),(5,1),(8,-14)
(2,3),(15,-1),(27,-47)
(15,1),(2,-3),(27,-47)
(5,1),(7,-8),(27,-47)
(1,17),(2,1),(19,-33)
(1,2),(17,1),(19,-33)
(9,8),(3,-1),(19,-33)
(2,3),(17,-1),(31,-53)
(8,9),(5,-1),(31,-53)
(5,1),(8,-9),(31,-53)
(17,1),(2,-3),(31,-53)
(1,2),(15,1),(17,-29)
(8,7),(3,-1),(17,-29)
(3,1),(8,-7),(17,-29)
(9,1),(3,-4),(23,-39)
(7,1),(4,-5),(23,-39)
(4,5),(7,-1),(23,-39)
(3,4),(9,-1),(23,-39)
(2,3),(19,-1),(35,-59)
(19,1),(2,-3),(35,-59)
(3,1),(7,-6),(15,-25)
(1,13),(2,1),(15,-25)
(10,11),(5,-1),(39,-65)
(7,6),(3,-1),(15,-25)
(1,2),(13,1),(15,-25)
(5,1),(10,-11),(39,-65)
(13,-1),(1,-2),(15,-25)
(21,1),(2,-3),(39,-65)
(2,3),(21,-1),(39,-65)
(23,1),(2,-3),(43,-71)
(2,3),(23,-1),(43,-71)
(11,12),(5,-1),(43,-71)
(25,1),(2,-3),(47,-77)
(5,1),(12,-13),(47,-77)
(12,13),(5,-1),(47,-77)
(5,1),(13,-14),(51,-83)
